Time,,Tracking,,,,Sensor Data,,,,comment
Absolute, Since Launch ,lat,lng,Speed (m/s),course,Altitude (m),Pressure (Pa),Temperature (_C),Relative Humidity,
5/21/17 19:27,438.5,43.88817,-101.447,4,0,20901.36,5072,-9.25,35,Pa=5072/Rh=35.00/Ti=-9.25 Tracksoar v1.2
5/21/17 19:27,439,43.88733,-101.4465,17,80,20303.34,5507,-10.42,0,Pa=5507/Rh=0.00/Ti=-10.42 Tracksoar v1.2
5/21/17 19:28,439.5,43.887,-101.4455,39,92,19814.13,5982,22.02,0,Pa=5982/Rh=0.00/Ti=22.02 Tracksoar v1.2
5/21/17 19:28,440,43.88717,-101.44467,6,0,19259.09,6868,-12.99,0,Pa=6868/Rh=0.00/Ti=-12.99 Tracksoar v1.2
5/21/17 19:29,440.5,43.88667,-101.44317,17,38,18755.26,6989,-14.28,0,Pa=6989/Rh=0.00/Ti=-14.28 Tracksoar v1.2
5/21/17 19:29,441,43.887,-101.44283,7,0,18272.46,7553,-15.56,0,Pa=7553/Rh=0.00/Ti=-15.56 Tracksoar v1.2
5/21/17 19:30,441.5,43.8875,-101.44117,7,43,17833.54,8081,-16.91,0,Pa=8081/Rh=0.00/Ti=-16.91 Tracksoar v1.2
5/21/17 19:30,442,43.88783,-101.44083,15,56,17382.74,8669,-17.66,0,Pa=8669/Rh=0.00/Ti=-17.66 Tracksoar v1.2
5/21/17 19:31,442.5,43.8885,-101.4395,20,69,16932.55,9304,-18.45,1,Pa=9304/Rh=1.00/Ti=-18.45 Tracksoar v1.2
5/21/17 19:31,443,43.88983,-101.43733,24,52,16515.59,9937,-19.61,1,Pa=9937/Rh=1.00/Ti=-19.61 Tracksoar v1.2
5/21/17 19:32,443.5,43.89017,-101.43567,15,139,16081.25,10612,-20.72,1,Pa=10612/Rh=1.00/Ti=-20.72 Tracksoar v1.2
5/21/17 19:32,444,43.8895,-101.43483,9,88,15620.39,11296,-21.46,1,Pa=11296/Rh=1.00/Ti=-21.46 Tracksoar v1.2
5/21/17 19:33,444.5,43.889,-101.43167,48,82,15240.91,11999,-22.36,1,Pa=11999/Rh=1.00/Ti=-22.36 Tracksoar v1.2
5/21/17 19:33,445,43.88967,-101.42717,54,48,14856.87,12699,-22.98,1,Pa=12699/Rh=1.00/Ti=-22.98 Tracksoar v1.2
5/21/17 19:34,445.5,43.89167,-101.42333,41,64,14471.6,13454,-23.77,1,Pa=13454/Rh=1.00/Ti=-23.77 Tracksoar v1.2
5/21/17 19:34,446,43.89233,-101.41983,35,80,14097.91,14241,-24.36,1,Pa=14241/Rh=1.00/Ti=-24.36 Tracksoar v1.2
5/21/17 19:35,446.5,43.8925,-101.41667,35,105,13759.28,15055,-25.03,1,Pa=15055/Rh=1.00/Ti=-25.03 Tracksoar v1.2
5/21/17 19:35,447,43.89183,-101.412,48,90,13419.43,15782,-25.58,2,Pa=15782/Rh=2.00/Ti=-25.58 Tracksoar v1.2
5/21/17 19:36,447.5,43.8925,-101.40767,33,76,13177.11,16391,-25.86,1,Pa=16391/Rh=1.00/Ti=-25.86 Tracksoar v1.2
5/21/17 19:36,448,43.89267,-101.4035,44,86,12849.15,17262,-26.71,1,Pa=17262/Rh=1.00/Ti=-26.71 Tracksoar v1.2
5/21/17 19:37,448.5,43.89317,-101.39933,35,78,12551.05,18054,-27.45,1,Pa=18054/Rh=1.00/Ti=-27.45 Tracksoar v1.2
5/21/17 19:37,449,43.89333,-101.39467,37,89,12282.22,18788,-27.77,1,Pa=18788/Rh=1.00/Ti=-27.77 Tracksoar v1.2
5/21/17 19:38,449.5,43.89283,-101.3885,57,90,11972.24,19716,-28.09,1,Pa=19716/Rh=1.00/Ti=-28.09 Tracksoar v1.2
5/21/17 19:38,450,43.8925,-101.38267,46,99,11636.04,20730,-28.62,2,Pa=20730/Rh=2.00/Ti=-28.62 Tracksoar v1.2
5/21/17 19:39,450.5,43.89217,-101.37767,54,94,11308.69,21742,-28.99,2,Pa=21742/Rh=2.00/Ti=-28.99 Tracksoar v1.2
5/21/17 19:40,451,43.88867,-101.3605,72,107,10326.62,25294,-31.1,2,Pa=25294/Rh=2.00/Ti=-31.10 Tracksoar v1.2
5/21/17 19:41,451.5,43.8875,-101.3535,72,102,10007.5,26510,-31.82,2,Pa=26510/Rh=2.00/Ti=-31.82 Tracksoar v1.2
5/21/17 19:42,452,43.88567,-101.33783,76,97,9414.05,28985,-33.12,2,Pa=28985/Rh=2.00/Ti=-33.12 Tracksoar v1.2
5/21/17 19:43,452.5,43.88433,-101.3215,80,98,8841.94,31631,-34.24,3,Pa=31631/Rh=3.00/Ti=-34.24 Tracksoar v1.2
5/21/17 19:43,453,43.88317,-101.314,69,105,8552.08,33053,-34.53,4,Pa=33053/Rh=4.00/Ti=-34.53 Tracksoar v1.2
5/21/17 19:44,453.5,43.8805,-101.30267,74,110,8085.43,37391,-33.49,6,Pa=37391/Rh=6.00/Ti=-33.49 Tracksoar v1.2
5/21/17 19:44,454,43.87867,-101.29533,78,110,7815.07,36824,-33.73,9,Pa=36824/Rh=9.00/Ti=-33.73 Tracksoar v1.2
5/21/17 19:45,454.5,43.8765,-101.28817,72,111,7532.22,38231,-33.05,10,Pa=38231/Rh=10.00/Ti=-33.05 Tracksoar v1.2
5/21/17 19:45,455,43.87467,-101.281,72,113,7271.31,39749,-31.99,10,Pa=39749/Rh=10.00/Ti=-31.99 Tracksoar v1.2
5/21/17 19:46,455.5,43.87233,-101.2745,76,120,6988.45,41400,-30.86,12,Pa=41400/Rh=12.00/Ti=-30.86 Tracksoar v1.2
5/21/17 19:46,456,43.86967,-101.26767,72,125,6687.31,43086,-29.64,18,Pa=43086/Rh=18.00/Ti=-29.64 Tracksoar v1.2
5/21/17 19:48,456.5,43.86267,-101.25017,54,112,5930.49,47833,-25.26,34,Pa=47833/Rh=34.00/Ti=-25.26 Tracksoar v1.2
5/21/17 19:48,457,43.861,-101.2445,54,112,5647.33,49730,-23.55,46,Pa=49730/Rh=46.00/Ti=-23.55 Tracksoar v1.2
5/21/17 19:49,457.5,43.85883,-101.239,67,127,5380.63,51661,-22.09,54,Pa=51661/Rh=54.00/Ti=-22.09 Tracksoar v1.2
5/21/17 19:49,458,43.856,-101.23367,57,127,5082.84,53654,-20.32,59,Pa=53654/Rh=59.00/Ti=-20.32 Tracksoar v1.2
5/21/17 19:50,458.5,43.85033,-101.22317,67,132,4622.29,57145,-16.82,66,Pa=57145/Rh=66.00/Ti=-16.82 Tracksoar v1.2
5/21/17 19:52,459,43.84183,-101.21033,57,143,3922.78,62570,-12.07,48,Pa=62570/Rh=48.00/Ti=-12.07 Tracksoar v1.2
5/21/17 19:54,459.5,43.82767,-101.1895,44,118,2800.2,72279,-4.62,73,Pa=72279/Rh=73.00/Ti=-4.62 Tracksoar v1.2
5/21/17 19:55,460,43.82467,-101.183,37,133,2305.81,76870,-1.46,70,Pa=76870/Rh=70.00/Ti=-1.46 Tracksoar v1.2
5/21/17 19:56,460.5,43.82317,-101.18017,35,123,2075.08,79238,0.32,65,Pa=79238/Rh=65.00/Ti=0.32 Tracksoar v1.2
5/21/17 19:56,461,43.822,-101.17717,33,117,1802.59,81897,2.3,59,Pa=81897/Rh=59.00/Ti=2.30 Tracksoar v1.2
5/21/17 19:57,461.5,43.82067,-101.17467,33,128,1515.16,84624,4.35,54,Pa=84624/Rh=54.00/Ti=4.35 Tracksoar v1.2
5/21/17 19:57,462,43.81917,-101.172,31,131,1222.25,87624,6.64,48,Pa=87624/Rh=48.00/Ti=6.64 Tracksoar v1.2
5/21/17 19:58,462.5,43.818,-101.16967,26,140,959.82,90393,9.07,43,Pa=90393/Rh=43.00/Ti=9.07 Tracksoar v1.2
